id,sessionid,scoringrule,treatment,subjectid,scenario_order,scenarioid,period,pur,p1r,p2r,urn,draw1,draw2,belief1,belief2,belief3,post1,post2,post3,crt,risk_switch_pe,risk_switch_ce,female,agree1,agree2,agree3
256,4,1,1,66,2,2,6,50,60,40,1,0,0,50,60,30,50,40,31,3,5,5,0,4,5,4
257,4,1,1,66,2,3,7,50,80,20,0,0,0,50,30,0,50,20,6,3,5,5,0,4,5,4
258,4,1,1,66,2,8,8,70,100,40,1,1,1,70,75,90,70,85,94,3,5,5,0,4,5,4
259,4,1,1,66,2,5,9,20,80,60,1,1,1,80,80,60,20,25,31,3,5,5,0,4,5,4
260,4,1,1,66,2,4,10,50,100,60,0,0,0,50,0,0,50,0,0,3,5,5,0,4,5,4
261,4,1,1,67,2,1,1,50,40,0,1,1,0,100,50,51,50,100,100,0,5,2,1,4,2,3
262,4,1,1,67,2,8,2,70,100,40,1,1,1,99,50,30,70,85,94,0,5,2,1,4,2,3
263,4,1,1,67,2,5,3,20,80,60,1,1,1,0,99,100,20,25,31,0,5,2,1,4,2,3
264,4,1,1,67,2,7,4,30,60,0,0,0,0,0,53,56,30,15,6,0,5,2,1,4,2,3
265,4,1,1,67,2,6,5,80,40,20,0,0,0,99,100,99,80,75,69,0,5,2,1,4,2,3
266,4,1,1,67,2,9,6,30,80,40,1,1,0,39,33,27,30,46,22,0,5,2,1,4,2,3
267,4,1,1,67,2,4,7,50,100,60,0,0,0,60,60,64,50,0,0,0,5,2,1,4,2,3
268,4,1,1,67,2,10,8,70,60,20,1,0,1,99,100,96,70,54,78,0,5,2,1,4,2,3
269,4,1,1,67,2,3,9,50,80,20,0,0,0,34,89,95,50,20,6,0,5,2,1,4,2,3
270,4,1,1,67,2,2,10,50,60,40,1,0,0,97,93,97,50,40,31,0,5,2,1,4,2,3
271,4,1,1,68,2,8,1,70,100,40,1,1,1,70,70,70,70,85,94,1,7,5,0,3,4,3
272,4,1,1,68,2,2,2,50,60,40,1,0,0,50,40,30,50,40,31,1,7,5,0,3,4,3
273,4,1,1,68,2,7,3,30,60,0,0,0,0,30,30,20,30,15,6,1,7,5,0,3,4,3
274,4,1,1,68,2,4,4,50,100,60,0,0,0,50,0,0,50,0,0,1,7,5,0,3,4,3
275,4,1,1,68,2,10,5,70,60,20,1,0,1,70,60,70,70,54,78,1,7,5,0,3,4,3
276,4,1,1,68,2,3,6,50,80,20,0,0,0,50,40,29,50,20,6,1,7,5,0,3,4,3
277,4,1,1,68,2,9,7,30,80,40,1,1,0,30,30,25,30,46,22,1,7,5,0,3,4,3
278,4,1,1,68,2,1,8,50,40,0,1,1,0,50,100,100,50,100,100,1,7,5,0,3,4,3
279,4,1,1,68,2,6,9,80,40,20,0,0,0,80,80,80,80,75,69,1,7,5,0,3,4,3
280,4,1,1,68,2,5,10,20,80,60,1,1,1,20,20,20,20,25,31,1,7,5,0,3,4,3
281,4,1,1,69,2,1,1,50,40,0,1,1,0,50,100,100,50,100,100,1,10,5,0,4,4,4
282,4,1,1,69,2,3,2,50,80,20,0,0,0,50,10,0,50,20,6,1,10,5,0,4,4,4
283,4,1,1,69,2,2,3,50,60,40,1,0,0,50,35,34,50,40,31,1,10,5,0,4,4,4
284,4,1,1,69,2,9,4,30,80,40,1,1,0,50,55,50,30,46,22,1,10,5,0,4,4,4
285,4,1,1,69,2,4,5,50,100,60,0,0,0,50,0,0,50,0,0,1,10,5,0,4,4,4
286,4,1,1,69,2,8,6,70,100,40,1,1,1,50,50,55,70,85,94,1,10,5,0,4,4,4
287,4,1,1,69,2,10,7,70,60,20,1,0,1,50,50,50,70,54,78,1,10,5,0,4,4,4
288,4,1,1,69,2,6,8,80,40,20,0,0,0,50,50,50,80,75,69,1,10,5,0,4,4,4
289,4,1,1,69,2,5,9,20,80,60,1,1,1,25,25,25,20,25,31,1,10,5,0,4,4,4
290,4,1,1,69,2,7,10,30,60,0,0,0,0,30,50,15,30,15,6,1,10,5,0,4,4,4
291,4,1,1,70,2,1,1,50,40,0,1,1,0,60,100,100,50,100,100,1,7,5,1,2,3,4
292,4,1,1,70,2,4,2,50,100,60,0,0,0,60,0,0,50,0,0,1,7,5,1,2,3,4
293,4,1,1,70,2,5,3,20,80,60,1,1,1,60,50,60,20,25,31,1,7,5,1,2,3,4
294,4,1,1,70,2,7,4,30,60,0,0,0,0,60,40,29,30,15,6,1,7,5,1,2,3,4
295,4,1,1,70,2,3,5,50,80,20,0,0,0,50,26,5,50,20,6,1,7,5,1,2,3,4
296,4,1,1,70,2,10,6,70,60,20,1,0,1,50,32,66,70,54,78,1,7,5,1,2,3,4
297,4,1,1,70,2,9,7,30,80,40,1,1,0,50,70,36,30,46,22,1,7,5,1,2,3,4
298,4,1,1,70,2,8,8,70,100,40,1,1,1,64,70,74,70,85,94,1,7,5,1,2,3,4
299,4,1,1,70,2,6,9,80,40,20,0,0,0,60,50,45,80,75,69,1,7,5,1,2,3,4
300,4,1,1,70,2,2,10,50,60,40,1,0,0,50,40,44,50,40,31,1,7,5,1,2,3,4
301,4,1,1,71,2,5,1,20,80,60,1,1,1,50,80,70,20,25,31,0,5,5,0,5,4,4
302,4,1,1,71,2,6,2,80,40,20,0,0,0,80,40,25,80,75,69,0,5,5,0,5,4,4
303,4,1,1,71,2,7,3,30,60,0,0,0,0,30,20,20,30,15,6,0,5,5,0,5,4,4
304,4,1,1,71,2,3,4,50,80,20,0,0,0,50,20,10,50,20,6,0,5,5,0,5,4,4
305,4,1,1,71,2,4,5,50,100,60,0,0,0,50,0,0,50,0,0,0,5,5,0,5,4,4
306,4,1,1,71,2,8,6,70,100,40,1,1,1,70,70,85,70,85,94,0,5,5,0,5,4,4
307,4,1,1,71,2,1,7,50,40,0,1,1,0,50,100,100,50,100,100,0,5,5,0,5,4,4
308,4,1,1,71,2,9,8,30,80,40,1,1,0,30,69,10,30,46,22,0,5,5,0,5,4,4
309,4,1,1,71,2,2,9,50,60,40,1,0,0,50,37,11,50,40,31,0,5,5,0,5,4,4
310,4,1,1,71,2,10,10,70,60,20,1,0,1,70,30,60,70,54,78,0,5,5,0,5,4,4
311,4,1,1,72,2,4,1,50,100,60,0,0,0,95,84,48,50,0,0,0,6,5,0,5,5,4
312,4,1,1,72,2,3,2,50,80,20,0,0,0,55,49,44,50,20,6,0,6,5,0,5,5,4
313,4,1,1,72,2,8,3,70,100,40,1,1,1,70,69,69,70,85,94,0,6,5,0,5,5,4
314,4,1,1,72,2,6,4,80,40,20,0,0,0,45,40,40,80,75,69,0,6,5,0,5,5,4
315,4,1,1,72,2,10,5,70,60,20,1,0,1,49,47,48,70,54,78,0,6,5,0,5,5,4
316,4,1,1,72,2,7,6,30,60,0,0,0,0,45,44,0,30,15,6,0,6,5,0,5,5,4
317,4,1,1,72,2,2,7,50,60,40,1,0,0,51,50,0,50,40,31,0,6,5,0,5,5,4
318,4,1,1,72,2,5,8,20,80,60,1,1,1,58,59,59,20,25,31,0,6,5,0,5,5,4
319,4,1,1,72,2,1,9,50,40,0,1,1,0,6,51,9,50,100,100,0,6,5,0,5,5,4
320,4,1,1,72,2,9,10,30,80,40,1,1,0,57,60,60,30,46,22,0,6,5,0,5,5,4
321,4,1,1,73,2,8,1,70,100,40,1,1,1,80,60,60,70,85,94,0,10,3,1,3,4,4
322,4,1,1,73,2,2,2,50,60,40,1,0,0,50,40,25,50,40,31,0,10,3,1,3,4,4
323,4,1,1,73,2,1,3,50,40,0,1,1,0,50,100,100,50,100,100,0,10,3,1,3,4,4
324,4,1,1,73,2,10,4,70,60,20,1,0,1,80,50,70,70,54,78,0,10,3,1,3,4,4
325,4,1,1,73,2,4,5,50,100,60,0,0,0,50,0,0,50,0,0,0,10,3,1,3,4,4
326,4,1,1,73,2,3,6,50,80,20,0,0,0,50,30,30,50,20,6,0,10,3,1,3,4,4
327,4,1,1,73,2,5,7,20,80,60,1,1,1,80,79,70,20,25,31,0,10,3,1,3,4,4
328,4,1,1,73,2,6,8,80,40,20,0,0,0,80,60,60,80,75,69,0,10,3,1,3,4,4
329,4,1,1,73,2,9,9,30,80,40,1,1,0,30,50,50,30,46,22,0,10,3,1,3,4,4
330,4,1,1,73,2,7,10,30,60,0,0,0,0,30,50,50,30,15,6,0,10,3,1,3,4,4
331,4,1,1,74,2,1,1,50,40,0,1,1,0,11,100,100,50,100,100,0,5,8,1,5,4,3
332,4,1,1,74,2,8,2,70,100,40,1,1,1,70,68,85,70,85,94,0,5,8,1,5,4,3
333,4,1,1,74,2,4,3,50,100,60,0,0,0,40,0,0,50,0,0,0,5,8,1,5,4,3
334,4,1,1,74,2,10,4,70,60,20,1,0,1,54,52,50,70,54,78,0,5,8,1,5,4,3
335,4,1,1,74,2,7,5,30,60,0,0,0,0,33,28,22,30,15,6,0,5,8,1,5,4,3
336,4,1,1,74,2,6,6,80,40,20,0,0,0,76,69,65,80,75,69,0,5,8,1,5,4,3
337,4,1,1,74,2,5,7,20,80,60,1,1,1,30,45,50,20,25,31,0,5,8,1,5,4,3
338,4,1,1,74,2,9,8,30,80,40,1,1,0,40,47,81,30,46,22,0,5,8,1,5,4,3
339,4,1,1,74,2,3,9,50,80,20,0,0,0,60,30,1,50,20,6,0,5,8,1,5,4,3
340,4,1,1,74,2,2,10,50,60,40,1,0,0,55,60,48,50,40,31,0,5,8,1,5,4,3
341,4,1,1,75,2,4,1,50,100,60,0,0,0,50,0,0,50,0,0,1,8,6,1,3,3,2
342,4,1,1,75,2,3,2,50,80,20,0,0,0,50,20,20,50,20,6,1,8,6,1,3,3,2
343,4,1,1,75,2,1,3,50,40,0,1,1,0,50,100,100,50,100,100,1,8,6,1,3,3,2
344,4,1,1,75,2,10,4,70,60,20,1,0,1,70,70,75,70,54,78,1,8,6,1,3,3,2
345,4,1,1,75,2,2,5,50,60,40,1,0,0,50,40,40,50,40,31,1,8,6,1,3,3,2
346,4,1,1,75,2,7,6,30,60,0,0,0,0,30,30,30,30,15,6,1,8,6,1,3,3,2
347,4,1,1,75,2,8,7,70,100,40,1,1,1,70,70,75,70,85,94,1,8,6,1,3,3,2
348,4,1,1,75,2,5,8,20,80,60,1,1,1,20,20,20,20,25,31,1,8,6,1,3,3,2
349,4,1,1,75,2,6,9,80,40,20,0,0,0,70,65,60,80,75,69,1,8,6,1,3,3,2
350,4,1,1,75,2,9,10,30,80,40,1,1,0,30,35,30,30,46,22,1,8,6,1,3,3,2
351,4,1,1,76,2,10,1,70,60,20,1,0,1,70,65,70,70,54,78,2,5,5,0,5,5,4
352,4,1,1,76,2,6,2,80,40,20,0,0,0,80,78,68,80,75,69,2,5,5,0,5,5,4
353,4,1,1,76,2,9,3,30,80,40,1,1,0,70,50,58,30,46,22,2,5,5,0,5,5,4
354,4,1,1,76,2,1,4,50,40,0,1,1,0,50,100,100,50,100,100,2,5,5,0,5,5,4
355,4,1,1,76,2,8,5,70,100,40,1,1,1,70,77,92,70,85,94,2,5,5,0,5,5,4
356,4,1,1,76,2,7,6,30,60,0,0,0,0,70,22,5,30,15,6,2,5,5,0,5,5,4
357,4,1,1,76,2,3,7,50,80,20,0,0,0,50,19,0,50,20,6,2,5,5,0,5,5,4
358,4,1,1,76,2,4,8,50,100,60,0,0,0,50,0,0,50,0,0,2,5,5,0,5,5,4
359,4,1,1,76,2,2,9,50,60,40,1,0,0,50,45,20,50,40,31,2,5,5,0,5,5,4
360,4,1,1,76,2,5,10,20,80,60,1,1,1,80,82,85,20,25,31,2,5,5,0,5,5,4
361,4,1,1,77,2,4,1,50,100,60,0,0,0,50,25,8,50,0,0,0,7,3,1,4,4,3
362,4,1,1,77,2,10,2,70,60,20,1,0,1,74,50,89,70,54,78,0,7,3,1,4,4,3
363,4,1,1,77,2,6,3,80,40,20,0,0,0,80,67,29,80,75,69,0,7,3,1,4,4,3
364,4,1,1,77,2,2,4,50,60,40,1,0,0,50,50,9,50,40,31,0,7,3,1,4,4,3
365,4,1,1,77,2,8,5,70,100,40,1,1,1,50,74,72,70,85,94,0,7,3,1,4,4,3
366,4,1,1,77,2,9,6,30,80,40,1,1,0,49,49,26,30,46,22,0,7,3,1,4,4,3
367,4,1,1,77,2,1,7,50,40,0,1,1,0,50,100,100,50,100,100,0,7,3,1,4,4,3
368,4,1,1,77,2,7,8,30,60,0,0,0,0,45,44,50,30,15,6,0,7,3,1,4,4,3
369,4,1,1,77,2,5,9,20,80,60,1,1,1,21,50,50,20,25,31,0,7,3,1,4,4,3
370,4,1,1,77,2,3,10,50,80,20,0,0,0,50,49,30,50,20,6,0,7,3,1,4,4,3
371,4,1,1,78,2,8,1,70,100,40,1,1,1,70,80,90,70,85,94,1,7,5,1,5,5,5
372,4,1,1,78,2,1,2,50,40,0,1,1,0,60,60,50,50,100,100,1,7,5,1,5,5,5
373,4,1,1,78,2,4,3,50,100,60,0,0,0,60,60,30,50,0,0,1,7,5,1,5,5,5
374,4,1,1,78,2,9,4,30,80,40,1,1,0,35,45,40,30,46,22,1,7,5,1,5,5,5
375,4,1,1,78,2,3,5,50,80,20,0,0,0,55,50,30,50,20,6,1,7,5,1,5,5,5
376,4,1,1,78,2,6,6,80,40,20,0,0,0,80,70,50,80,75,69,1,7,5,1,5,5,5
377,4,1,1,78,2,7,7,30,60,0,0,0,0,35,25,20,30,15,6,1,7,5,1,5,5,5
378,4,1,1,78,2,10,8,70,60,20,1,0,1,70,60,65,70,54,78,1,7,5,1,5,5,5
379,4,1,1,78,2,5,9,20,80,60,1,1,1,80,70,50,20,25,31,1,7,5,1,5,5,5
380,4,1,1,78,2,2,10,50,60,40,1,0,0,50,40,30,50,40,31,1,7,5,1,5,5,5
381,4,1,1,79,2,5,1,20,80,60,1,1,1,20,20,20,20,25,31,0,1,5,0,4,4,2
382,4,1,1,79,2,1,2,50,40,0,1,1,0,50,100,100,50,100,100,0,1,5,0,4,4,2
383,4,1,1,79,2,9,3,30,80,40,1,1,0,30,71,20,30,46,22,0,1,5,0,4,4,2
384,4,1,1,79,2,3,4,50,80,20,0,0,0,50,25,0,50,20,6,0,1,5,0,4,4,2
385,4,1,1,79,2,8,5,70,100,40,1,1,1,70,70,100,70,85,94,0,1,5,0,4,4,2
386,4,1,1,79,2,10,6,70,60,20,1,0,1,70,70,100,70,54,78,0,1,5,0,4,4,2
387,4,1,1,79,2,4,7,50,100,60,0,0,0,50,0,0,50,0,0,0,1,5,0,4,4,2
388,4,1,1,79,2,6,8,80,40,20,0,0,0,80,80,100,80,75,69,0,1,5,0,4,4,2
389,4,1,1,79,2,7,9,30,60,0,0,0,0,30,30,0,30,15,6,0,1,5,0,4,4,2
390,4,1,1,79,2,2,10,50,60,40,1,0,0,50,50,0,50,40,31,0,1,5,0,4,4,2
391,4,1,1,80,2,2,1,50,60,40,1,0,0,50,40,30,50,40,31,3,5,6,0,5,5,4
392,4,1,1,80,2,3,2,50,80,20,0,0,0,50,25,5,50,20,6,3,5,6,0,5,5,4
393,4,1,1,80,2,4,3,50,100,60,0,0,0,50,0,0,50,0,0,3,5,6,0,5,5,4
394,4,1,1,80,2,6,4,80,40,20,0,0,0,50,30,20,80,75,69,3,5,6,0,5,5,4
395,4,1,1,80,2,10,5,70,60,20,1,0,1,50,30,75,70,54,78,3,5,6,0,5,5,4
396,4,1,1,80,2,5,6,20,80,60,1,1,1,50,65,80,20,25,31,3,5,6,0,5,5,4
397,4,1,1,80,2,1,7,50,40,0,1,1,0,50,100,100,50,100,100,3,5,6,0,5,5,4
398,4,1,1,80,2,7,8,30,60,0,0,0,0,50,20,15,30,15,6,3,5,6,0,5,5,4
399,4,1,1,80,2,8,9,70,100,40,1,1,1,50,85,95,70,85,94,3,5,6,0,5,5,4
400,4,1,1,80,2,9,10,30,80,40,1,1,0,50,80,15,30,46,22,3,5,6,0,5,5,4
401,6,1,1,101,3,7,1,30,60,0,1,0,0,30,30,20,30,15,6,1,7,5,1,4,4,2
402,6,1,1,101,3,6,2,80,40,20,1,0,0,50,50,50,80,75,69,1,7,5,1,4,4,2
403,6,1,1,101,3,5,3,20,80,60,1,1,0,50,50,50,20,25,14,1,7,5,1,4,4,2
404,6,1,1,101,3,9,4,30,80,40,0,0,0,50,50,50,30,12,5,1,7,5,1,4,4,2
405,6,1,1,101,3,4,5,50,100,60,1,1,1,50,50,50,50,63,74,1,7,5,1,4,4,2
406,6,1,1,101,3,3,6,50,80,20,0,0,0,50,50,40,50,20,6,1,7,5,1,4,4,2
407,6,1,1,101,3,1,7,50,40,0,0,0,0,50,50,50,50,37,26,1,7,5,1,4,4,2
408,6,1,1,101,3,2,8,50,60,40,0,1,0,50,50,50,50,60,50,1,7,5,1,4,4,2
409,6,1,1,101,3,8,9,70,100,40,1,1,1,70,50,60,70,85,94,1,7,5,1,4,4,2
410,6,1,1,101,3,10,10,70,60,20,1,1,1,50,55,60,70,88,95,1,7,5,1,4,4,2
411,6,1,1,102,3,8,1,70,100,40,1,1,1,70,75,79,70,85,94,0,9,8,1,5,5,4
412,6,1,1,102,3,1,2,50,40,0,0,0,0,50,40,25,50,37,26,0,9,8,1,5,5,4
413,6,1,1,102,3,3,3,50,80,20,0,0,0,50,20,9,50,20,6,0,9,8,1,5,5,4
414,6,1,1,102,3,4,4,50,100,60,1,1,1,50,35,37,50,63,74,0,9,8,1,5,5,4
415,6,1,1,102,3,2,5,50,60,40,0,1,0,50,42,45,50,60,50,0,9,8,1,5,5,4
416,6,1,1,102,3,10,6,70,60,20,1,1,1,70,75,85,70,88,95,0,9,8,1,5,5,4
417,6,1,1,102,3,9,7,30,80,40,0,0,0,30,19,5,30,12,5,0,9,8,1,5,5,4
418,6,1,1,102,3,7,8,30,60,0,1,0,0,30,24,17,30,15,6,0,9,8,1,5,5,4
419,6,1,1,102,3,6,9,80,40,20,1,0,0,80,65,73,80,75,69,0,9,8,1,5,5,4
420,6,1,1,102,3,5,10,20,80,60,1,1,0,20,30,27,20,25,14,0,9,8,1,5,5,4
421,6,1,1,103,3,10,1,70,60,20,1,1,1,64,64,66,70,88,95,0,5,11,1,3,3,3
422,6,1,1,103,3,6,2,80,40,20,1,0,0,30,29,15,80,75,69,0,5,11,1,3,3,3
423,6,1,1,103,3,1,3,50,40,0,0,0,0,50,50,50,50,37,26,0,5,11,1,3,3,3
424,6,1,1,103,3,8,4,70,100,40,1,1,1,95,96,96,70,85,94,0,5,11,1,3,3,3
425,6,1,1,103,3,5,5,20,80,60,1,1,0,9,9,7,20,25,14,0,5,11,1,3,3,3
426,6,1,1,103,3,9,6,30,80,40,0,0,0,42,42,40,30,12,5,0,5,11,1,3,3,3
427,6,1,1,103,3,2,7,50,60,40,0,1,0,50,50,50,50,60,50,0,5,11,1,3,3,3
428,6,1,1,103,3,7,8,30,60,0,1,0,0,99,99,100,30,15,6,0,5,11,1,3,3,3
429,6,1,1,103,3,4,9,50,100,60,1,1,1,100,100,99,50,63,74,0,5,11,1,3,3,3
430,6,1,1,103,3,3,10,50,80,20,0,0,0,50,50,50,50,20,6,0,5,11,1,3,3,3
431,6,1,1,104,3,7,1,30,60,0,1,0,0,30,25,9,30,15,6,1,10,5,1,4,4,3
432,6,1,1,104,3,8,2,70,100,40,1,1,1,50,60,70,70,85,94,1,10,5,1,4,4,3
433,6,1,1,104,3,2,3,50,60,40,0,1,0,50,55,44,50,60,50,1,10,5,1,4,4,3
434,6,1,1,104,3,10,4,70,60,20,1,1,1,50,70,100,70,88,95,1,10,5,1,4,4,3
435,6,1,1,104,3,6,5,80,40,20,1,0,0,50,50,50,80,75,69,1,10,5,1,4,4,3
436,6,1,1,104,3,9,6,30,80,40,0,0,0,50,29,0,30,12,5,1,10,5,1,4,4,3
437,6,1,1,104,3,5,7,20,80,60,1,1,0,50,55,29,20,25,14,1,10,5,1,4,4,3
438,6,1,1,104,3,3,8,50,80,20,0,0,0,50,25,1,50,20,6,1,10,5,1,4,4,3
439,6,1,1,104,3,4,9,50,100,60,1,1,1,50,60,50,50,63,74,1,10,5,1,4,4,3
440,6,1,1,104,3,1,10,50,40,0,0,0,0,50,40,45,50,37,26,1,10,5,1,4,4,3
441,6,1,1,105,3,1,1,50,40,0,0,0,0,50,30,0,50,37,26,1,6,10,0,4,4,5
442,6,1,1,105,3,10,2,70,60,20,1,1,1,70,75,100,70,88,95,1,6,10,0,4,4,5
443,6,1,1,105,3,6,3,80,40,20,1,0,0,80,70,50,80,75,69,1,6,10,0,4,4,5
444,6,1,1,105,3,3,4,50,80,20,0,0,0,50,25,0,50,20,6,1,6,10,0,4,4,5
445,6,1,1,105,3,5,5,20,80,60,1,1,0,20,50,0,20,25,14,1,6,10,0,4,4,5
446,6,1,1,105,3,2,6,50,60,40,0,1,0,0,100,80,50,60,50,1,6,10,0,4,4,5
447,6,1,1,105,3,8,7,70,100,40,1,1,1,100,0,95,70,85,94,1,6,10,0,4,4,5
448,6,1,1,105,3,7,8,30,60,0,1,0,0,0,100,5,30,15,6,1,6,10,0,4,4,5
449,6,1,1,105,3,9,9,30,80,40,0,0,0,0,100,7,30,12,5,1,6,10,0,4,4,5
450,6,1,1,105,3,4,10,50,100,60,1,1,1,0,100,97,50,63,74,1,6,10,0,4,4,5
451,6,1,1,106,3,6,1,80,40,20,1,0,0,90,50,10,80,75,69,0,4,10,1,3,3,4
452,6,1,1,106,3,9,2,30,80,40,0,0,0,25,15,5,30,12,5,0,4,10,1,3,3,4
453,6,1,1,106,3,7,3,30,60,0,1,0,0,20,30,15,30,15,6,0,4,10,1,3,3,4
454,6,1,1,106,3,8,4,70,100,40,1,1,1,70,50,85,70,85,94,0,4,10,1,3,3,4
455,6,1,1,106,3,2,5,50,60,40,0,1,0,50,40,60,50,60,50,0,4,10,1,3,3,4
456,6,1,1,106,3,4,6,50,100,60,1,1,1,50,50,50,50,63,74,0,4,10,1,3,3,4
457,6,1,1,106,3,1,7,50,40,0,0,0,0,50,40,50,50,37,26,0,4,10,1,3,3,4
458,6,1,1,106,3,3,8,50,80,20,0,0,0,50,40,19,50,20,6,0,4,10,1,3,3,4
459,6,1,1,106,3,5,9,20,80,60,1,1,0,30,40,20,20,25,14,0,4,10,1,3,3,4
460,6,1,1,106,3,10,10,70,60,20,1,1,1,60,70,90,70,88,95,0,4,10,1,3,3,4
461,6,1,1,107,3,6,1,80,40,20,1,0,0,81,59,45,80,75,69,0,6,10,1,4,4,4
462,6,1,1,107,3,1,2,50,40,0,0,0,0,54,40,40,50,37,26,0,6,10,1,4,4,4
463,6,1,1,107,3,10,3,70,60,20,1,1,1,74,87,91,70,88,95,0,6,10,1,4,4,4
464,6,1,1,107,3,5,4,20,80,60,1,1,0,22,26,16,20,25,14,0,6,10,1,4,4,4
465,6,1,1,107,3,3,5,50,80,20,0,0,0,50,28,19,50,20,6,0,6,10,1,4,4,4
466,6,1,1,107,3,4,6,50,100,60,1,1,1,52,62,65,50,63,74,0,6,10,1,4,4,4
467,6,1,1,107,3,7,7,30,60,0,1,0,0,31,26,19,30,15,6,0,6,10,1,4,4,4
468,6,1,1,107,3,2,8,50,60,40,0,1,0,49,58,52,50,60,50,0,6,10,1,4,4,4
469,6,1,1,107,3,8,9,70,100,40,1,1,1,68,72,77,70,85,94,0,6,10,1,4,4,4
470,6,1,1,107,3,9,10,30,80,40,0,0,0,39,31,15,30,12,5,0,6,10,1,4,4,4
471,6,1,1,108,3,4,1,50,100,60,1,1,1,100,70,85,50,63,74,2,8,4,0,5,4,4
472,6,1,1,108,3,8,2,70,100,40,1,1,1,70,75,94,70,85,94,2,8,4,0,5,4,4
473,6,1,1,108,3,7,3,30,60,0,1,0,0,25,20,10,30,15,6,2,8,4,0,5,4,4
474,6,1,1,108,3,2,4,50,60,40,0,1,0,50,42,56,50,60,50,2,8,4,0,5,4,4
475,6,1,1,108,3,6,5,80,40,20,1,0,0,80,75,70,80,75,69,2,8,4,0,5,4,4
476,6,1,1,108,3,10,6,70,60,20,1,1,1,70,78,90,70,88,95,2,8,4,0,5,4,4
477,6,1,1,108,3,3,7,50,80,20,0,0,0,50,30,10,50,20,6,2,8,4,0,5,4,4
478,6,1,1,108,3,5,8,20,80,60,1,1,0,20,25,24,20,25,14,2,8,4,0,5,4,4
479,6,1,1,108,3,1,9,50,40,0,0,0,0,50,40,35,50,37,26,2,8,4,0,5,4,4
480,6,1,1,108,3,9,10,30,80,40,0,0,0,30,25,14,30,12,5,2,8,4,0,5,4,4
481,6,1,1,109,3,10,1,70,60,20,1,1,1,50,50,60,70,88,95,1,8,5,0,5,5,5
482,6,1,1,109,3,7,2,30,60,0,1,0,0,38,45,37,30,15,6,1,8,5,0,5,5,5
483,6,1,1,109,3,9,3,30,80,40,0,0,0,30,49,50,30,12,5,1,8,5,0,5,5,5
484,6,1,1,109,3,3,4,50,80,20,0,0,0,50,12,16,50,20,6,1,8,5,0,5,5,5
485,6,1,1,109,3,4,5,50,100,60,1,1,1,50,58,60,50,63,74,1,8,5,0,5,5,5
486,6,1,1,109,3,6,6,80,40,20,1,0,0,63,64,50,80,75,69,1,8,5,0,5,5,5
487,6,1,1,109,3,8,7,70,100,40,1,1,1,55,65,82,70,85,94,1,8,5,0,5,5,5
488,6,1,1,109,3,1,8,50,40,0,0,0,0,50,36,33,50,37,26,1,8,5,0,5,5,5
489,6,1,1,109,3,5,9,20,80,60,1,1,0,35,30,20,20,25,14,1,8,5,0,5,5,5
490,6,1,1,109,3,2,10,50,60,40,0,1,0,50,50,50,50,60,50,1,8,5,0,5,5,5
491,6,1,1,110,3,7,1,30,60,0,1,0,0,30,39,25,30,15,6,1,7,5,0,5,4,5
492,6,1,1,110,3,9,2,30,80,40,0,0,0,30,34,30,30,12,5,1,7,5,0,5,4,5
493,6,1,1,110,3,10,3,70,60,20,1,1,1,66,60,64,70,88,95,1,7,5,0,5,4,5
494,6,1,1,110,3,4,4,50,100,60,1,1,1,50,63,89,50,63,74,1,7,5,0,5,4,5
495,6,1,1,110,3,2,5,50,60,40,0,1,0,50,65,52,50,60,50,1,7,5,0,5,4,5
496,6,1,1,110,3,6,6,80,40,20,1,0,0,74,68,41,80,75,69,1,7,5,0,5,4,5
497,6,1,1,110,3,5,7,20,80,60,1,1,0,22,30,21,20,25,14,1,7,5,0,5,4,5
498,6,1,1,110,3,1,8,50,40,0,0,0,0,51,51,60,50,37,26,1,7,5,0,5,4,5
499,6,1,1,110,3,3,9,50,80,20,0,0,0,50,30,10,50,20,6,1,7,5,0,5,4,5
500,6,1,1,110,3,8,10,70,100,40,1,1,1,70,73,86,70,85,94,1,7,5,0,5,4,5
501,6,1,1,111,3,2,1,50,60,40,0,1,0,64,69,50,50,60,50,0,10,10,1,5,4,5
502,6,1,1,111,3,3,2,50,80,20,0,0,0,66,69,20,50,20,6,0,10,10,1,5,4,5
503,6,1,1,111,3,9,3,30,80,40,0,0,0,20,15,5,30,12,5,0,10,10,1,5,4,5
504,6,1,1,111,3,5,4,20,80,60,1,1,0,10,35,15,20,25,14,0,10,10,1,5,4,5
505,6,1,1,111,3,8,5,70,100,40,1,1,1,65,80,95,70,85,94,0,10,10,1,5,4,5
506,6,1,1,111,3,1,6,50,40,0,0,0,0,50,38,11,50,37,26,0,10,10,1,5,4,5
507,6,1,1,111,3,7,7,30,60,0,1,0,0,29,10,3,30,15,6,0,10,10,1,5,4,5
508,6,1,1,111,3,10,8,70,60,20,1,1,1,75,80,90,70,88,95,0,10,10,1,5,4,5
509,6,1,1,111,3,6,9,80,40,20,1,0,0,70,40,24,80,75,69,0,10,10,1,5,4,5
510,6,1,1,111,3,4,10,50,100,60,1,1,1,54,67,80,50,63,74,0,10,10,1,5,4,5
511,6,1,1,112,3,9,1,30,80,40,0,0,0,28,15,9,30,12,5,3,5,6,0,5,5,5
512,6,1,1,112,3,2,2,50,60,40,0,1,0,50,62,50,50,60,50,3,5,6,0,5,5,5
